token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
54673,NIFTY30MAR2626500PE,NIFTY,30MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
54727,NIFTY30MAR2626900PE,NIFTY,30MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
54731,NIFTY30MAR2627050PE,NIFTY,30MAR2026,2705000.000000,65,OPTIDX,NFO,5.000000
54735,NIFTY30MAR2627150PE,NIFTY,30MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
54736,NIFTY30MAR2627200CE,NIFTY,30MAR2026,2720000.000000,65,OPTIDX,NFO,5.000000
54741,NIFTY30MAR2627300PE,NIFTY,30MAR2026,2730000.000000,65,OPTIDX,NFO,5.000000
54774,NIFTY02MAR2623650CE,NIFTY,02MAR2026,2365000.000000,65,OPTIDX,NFO,5.000000
54815,NIFTY02MAR2624450CE,NIFTY,02MAR2026,2445000.000000,65,OPTIDX,NFO,5.000000
54816,NIFTY02MAR2624450PE,NIFTY,02MAR2026,2445000.000000,65,OPTIDX,NFO,5.000000
54829,NIFTY30MAR2627800PE,NIFTY,30MAR2026,2780000.000000,65,OPTIDX,NFO,5.000000
54838,NIFTY30MAR2627950CE,NIFTY,30MAR2026,2795000.000000,65,OPTIDX,NFO,5.000000
54873,NIFTY02MAR2624700CE,NIFTY,02MAR2026,2470000.000000,65,OPTIDX,NFO,5.000000
54885,NIFTY02MAR2624950PE,NIFTY,02MAR2026,2495000.000000,65,OPTIDX,NFO,5.000000
54888,NIFTY02MAR2625050CE,NIFTY,02MAR2026,2505000.000000,65,OPTIDX,NFO,5.000000
54891,NIFTY02MAR2625100CE,NIFTY,02MAR2026,2510000.000000,65,OPTIDX,NFO,5.000000
55223,NIFTY02MAR2626200CE,NIFTY,02MAR2026,2620000.000000,65,OPTIDX,NFO,5.000000
55230,NIFTY02MAR2626250PE,NIFTY,02MAR2026,2625000.000000,65,OPTIDX,NFO,5.000000
55248,NIFTY02MAR2626300PE,NIFTY,02MAR2026,2630000.000000,65,OPTIDX,NFO,5.000000
55250,NIFTY02MAR2626350PE,NIFTY,02MAR2026,2635000.000000,65,OPTIDX,NFO,5.000000
55518,NIFTY26DEC2819500CE,NIFTY,26DEC2028,1950000.000000,65,OPTIDX,NFO,5.000000
55520,NIFTY26DEC2822500CE,NIFTY,26DEC2028,2250000.000000,65,OPTIDX,NFO,5.000000
55528,NIFTY26DEC2834500CE,NIFTY,26DEC2028,3450000.000000,65,OPTIDX,NFO,5.000000
55561,NIFTY26JUN2922500PE,NIFTY,26JUN2029,2250000.000000,65,OPTIDX,NFO,5.000000
55562,NIFTY26JUN2925500CE,NIFTY,26JUN2029,2550000.000000,65,OPTIDX,NFO,5.000000
55604,NIFTY24DEC2925500CE,NIFTY,24DEC2029,2550000.000000,65,OPTIDX,NFO,5.000000
55607,NIFTY24DEC2928500PE,NIFTY,24DEC2029,2850000.000000,65,OPTIDX,NFO,5.000000
55610,NIFTY24DEC2934500CE,NIFTY,24DEC2029,3450000.000000,65,OPTIDX,NFO,5.000000
55644,NIFTY25JUN3022500CE,NIFTY,25JUN2030,2250000.000000,65,OPTIDX,NFO,5.000000
55647,NIFTY25JUN3025500PE,NIFTY,25JUN2030,2550000.000000,65,OPTIDX,NFO,5.000000
55648,NIFTY25JUN3028500CE,NIFTY,25JUN2030,2850000.000000,65,OPTIDX,NFO,5.000000
55733,NIFTY02MAR2627250CE,NIFTY,02MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
55744,NIFTY02MAR2627400PE,NIFTY,02MAR2026,2740000.000000,65,OPTIDX,NFO,5.000000
55750,NIFTY02MAR2627450PE,NIFTY,02MAR2026,2745000.000000,65,OPTIDX,NFO,5.000000
55764,NIFTY31DEC3031500CE,NIFTY,31DEC2030,3150000.000000,65,OPTIDX,NFO,5.000000
57769,NIFTY17MAR2623750CE,NIFTY,17MAR2026,2375000.000000,65,OPTIDX,NFO,5.000000
57789,NIFTY17MAR2623850CE,NIFTY,17MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
57791,NIFTY17MAR2623900CE,NIFTY,17MAR2026,2390000.000000,65,OPTIDX,NFO,5.000000
57796,NIFTY17MAR2624000PE,NIFTY,17MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
57813,NIFTY17MAR2624200PE,NIFTY,17MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
57833,NIFTY17MAR2624400PE,NIFTY,17MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
57867,NIFTY17MAR2624600CE,NIFTY,17MAR2026,2460000.000000,65,OPTIDX,NFO,5.000000
57874,NIFTY17MAR2624750PE,NIFTY,17MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
57884,NIFTY17MAR2625000CE,NIFTY,17MAR2026,2500000.000000,65,OPTIDX,NFO,5.000000
57895,NIFTY17MAR2625200CE,NIFTY,17MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
57975,NIFTY17MAR2626050CE,NIFTY,17MAR2026,2605000.000000,65,OPTIDX,NFO,5.000000
57997,NIFTY17MAR2626200CE,NIFTY,17MAR2026,2620000.000000,65,OPTIDX,NFO,5.000000
58129,NIFTY17MAR2627050PE,NIFTY,17MAR2026,2705000.000000,65,OPTIDX,NFO,5.000000
58042,NIFTY17MAR2626650PE,NIFTY,17MAR2026,2665000.000000,65,OPTIDX,NFO,5.000000
58046,NIFTY17MAR2626750PE,NIFTY,17MAR2026,2675000.000000,65,OPTIDX,NFO,5.000000
58098,NIFTY17MAR2626850PE,NIFTY,17MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
58139,NIFTY17MAR2627250PE,NIFTY,17MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
58149,NIFTY17MAR2627400CE,NIFTY,17MAR2026,2740000.000000,65,OPTIDX,NFO,5.000000
58152,NIFTY17MAR2627450PE,NIFTY,17MAR2026,2745000.000000,65,OPTIDX,NFO,5.000000
58155,NIFTY17MAR2627550CE,NIFTY,17MAR2026,2755000.000000,65,OPTIDX,NFO,5.000000
58167,NIFTY17MAR2627700PE,NIFTY,17MAR2026,2770000.000000,65,OPTIDX,NFO,5.000000
58633,NIFTY29DEC2614000PE,NIFTY,29DEC2026,1400000.000000,65,OPTIDX,NFO,5.000000
60904,NIFTY25JUN3024000CE,NIFTY,25JUN2030,2400000.000000,65,OPTIDX,NFO,5.000000
60911,NIFTY25JUN3027000PE,NIFTY,25JUN2030,2700000.000000,65,OPTIDX,NFO,5.000000
60945,NIFTY25JUN3033000PE,NIFTY,25JUN2030,3300000.000000,65,OPTIDX,NFO,5.000000
61659,NIFTY24DEC2921000CE,NIFTY,24DEC2029,2100000.000000,65,OPTIDX,NFO,5.000000
61747,NIFTY24DEC2923000PE,NIFTY,24DEC2029,2300000.000000,65,OPTIDX,NFO,5.000000
62007,NIFTY24DEC2933000PE,NIFTY,24DEC2029,3300000.000000,65,OPTIDX,NFO,5.000000
62622,NIFTY24MAR2624000CE,NIFTY,24MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
62623,NIFTY24MAR2624000PE,NIFTY,24MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
62646,NIFTY24MAR2624250CE,NIFTY,24MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
62647,NIFTY24MAR2624250PE,NIFTY,24MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
62659,NIFTY24MAR2624300PE,NIFTY,24MAR2026,2430000.000000,65,OPTIDX,NFO,5.000000
62682,NIFTY24MAR2624650CE,NIFTY,24MAR2026,2465000.000000,65,OPTIDX,NFO,5.000000
62685,NIFTY24MAR2624700PE,NIFTY,24MAR2026,2470000.000000,65,OPTIDX,NFO,5.000000
62694,NIFTY24MAR2624900CE,NIFTY,24MAR2026,2490000.000000,65,OPTIDX,NFO,5.000000
62715,NIFTY24MAR2625100PE,NIFTY,24MAR2026,2510000.000000,65,OPTIDX,NFO,5.000000
62731,NIFTY24MAR2625250CE,NIFTY,24MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
62806,NIFTY24MAR2625900CE,NIFTY,24MAR2026,2590000.000000,65,OPTIDX,NFO,5.000000
62830,NIFTY24MAR2626150CE,NIFTY,24MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
62861,NIFTY24MAR2626550PE,NIFTY,24MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
62872,NIFTY24MAR2626800PE,NIFTY,24MAR2026,2680000.000000,65,OPTIDX,NFO,5.000000
62874,NIFTY24MAR2626850PE,NIFTY,24MAR2026,2685000.000000,65,OPTIDX,NFO,5.000000
62882,NIFTY24MAR2627000CE,NIFTY,24MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
62942,NIFTY24MAR2627250CE,NIFTY,24MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
62982,NIFTY24MAR2627500CE,NIFTY,24MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
65894,NIFTY29SEP2621000PE,NIFTY,29SEP2026,2100000.000000,65,OPTIDX,NFO,5.000000
65907,NIFTY29SEP2627000PE,NIFTY,29SEP2026,2700000.000000,65,OPTIDX,NFO,5.000000
67771,NIFTY26DEC2818000PE,NIFTY,26DEC2028,1800000.000000,65,OPTIDX,NFO,5.000000
67783,NIFTY26DEC2824000PE,NIFTY,26DEC2028,2400000.000000,65,OPTIDX,NFO,5.000000
71501,NIFTY29DEC2624000CE,NIFTY,29DEC2026,2400000.000000,65,OPTIDX,NFO,5.000000
71560,NIFTY29JUN2724000CE,NIFTY,29JUN2027,2400000.000000,65,OPTIDX,NFO,5.000000
72175,NIFTY26MAY2623900CE,NIFTY,26MAY2026,2390000.000000,65,OPTIDX,NFO,5.000000
72178,NIFTY26MAY2623950PE,NIFTY,26MAY2026,2395000.000000,65,OPTIDX,NFO,5.000000
72180,NIFTY26MAY2624000PE,NIFTY,26MAY2026,2400000.000000,65,OPTIDX,NFO,5.000000
72220,NIFTY28APR2623300CE,NIFTY,28APR2026,2330000.000000,65,OPTIDX,NFO,5.000000
72238,NIFTY26MAY2624250PE,NIFTY,26MAY2026,2425000.000000,65,OPTIDX,NFO,5.000000
72244,NIFTY28APR2623550CE,NIFTY,28APR2026,2355000.000000,65,OPTIDX,NFO,5.000000
72252,NIFTY28APR2623700PE,NIFTY,28APR2026,2370000.000000,65,OPTIDX,NFO,5.000000
72253,NIFTY28APR2623750CE,NIFTY,28APR2026,2375000.000000,65,OPTIDX,NFO,5.000000
72257,NIFTY28APR2623850CE,NIFTY,28APR2026,2385000.000000,65,OPTIDX,NFO,5.000000
72266,NIFTY28APR2624050PE,NIFTY,28APR2026,2405000.000000,65,OPTIDX,NFO,5.000000
72269,NIFTY28APR2624150CE,NIFTY,28APR2026,2415000.000000,65,OPTIDX,NFO,5.000000
72287,NIFTY26MAY2624700PE,NIFTY,26MAY2026,2470000.000000,65,OPTIDX,NFO,5.000000
72301,NIFTY26MAY2625050PE,NIFTY,26MAY2026,2505000.000000,65,OPTIDX,NFO,5.000000
72304,NIFTY26MAY2625150CE,NIFTY,26MAY2026,2515000.000000,65,OPTIDX,NFO,5.000000
72306,NIFTY26MAY2625200CE,NIFTY,26MAY2026,2520000.000000,65,OPTIDX,NFO,5.000000
72323,NIFTY28APR2624450CE,NIFTY,28APR2026,2445000.000000,65,OPTIDX,NFO,5.000000
72341,NIFTY28APR2624850PE,NIFTY,28APR2026,2485000.000000,65,OPTIDX,NFO,5.000000
72360,NIFTY26MAY2625650PE,NIFTY,26MAY2026,2565000.000000,65,OPTIDX,NFO,5.000000
72343,NIFTY28APR2624900PE,NIFTY,28APR2026,2490000.000000,65,OPTIDX,NFO,5.000000
72347,NIFTY28APR2624950PE,NIFTY,28APR2026,2495000.000000,65,OPTIDX,NFO,5.000000
72356,NIFTY26MAY2625600PE,NIFTY,26MAY2026,2560000.000000,65,OPTIDX,NFO,5.000000
72437,NIFTY28APR2625900CE,NIFTY,28APR2026,2590000.000000,65,OPTIDX,NFO,5.000000
72439,NIFTY28APR2625950CE,NIFTY,28APR2026,2595000.000000,65,OPTIDX,NFO,5.000000
72470,NIFTY26MAY2626400CE,NIFTY,26MAY2026,2640000.000000,65,OPTIDX,NFO,5.000000
72493,NIFTY28APR2626450CE,NIFTY,28APR2026,2645000.000000,65,OPTIDX,NFO,5.000000
72495,NIFTY28APR2626500CE,NIFTY,28APR2026,2650000.000000,65,OPTIDX,NFO,5.000000
72600,NIFTY26MAY2626650PE,NIFTY,26MAY2026,2665000.000000,65,OPTIDX,NFO,5.000000
72626,NIFTY26MAY2627150PE,NIFTY,26MAY2026,2715000.000000,65,OPTIDX,NFO,5.000000
72666,NIFTY28APR2626650PE,NIFTY,28APR2026,2665000.000000,65,OPTIDX,NFO,5.000000
72670,NIFTY28APR2626750PE,NIFTY,28APR2026,2675000.000000,65,OPTIDX,NFO,5.000000
72722,NIFTY28APR2626900PE,NIFTY,28APR2026,2690000.000000,65,OPTIDX,NFO,5.000000
72733,NIFTY28APR2627150CE,NIFTY,28APR2026,2715000.000000,65,OPTIDX,NFO,5.000000
72751,NIFTY28APR2627400PE,NIFTY,28APR2026,2740000.000000,65,OPTIDX,NFO,5.000000
72770,NIFTY28APR2627650PE,NIFTY,28APR2026,2765000.000000,65,OPTIDX,NFO,5.000000
86163,NIFTY27JUN2827000CE,NIFTY,27JUN2028,2700000.000000,65,OPTIDX,NFO,5.000000
35229,NIFTY30JUN2630000CE,NIFTY,30JUN2026,3000000.000000,65,OPTIDX,NFO,5.000000
37806,NIFTY29DEC2623000CE,NIFTY,29DEC2026,2300000.000000,65,OPTIDX,NFO,5.000000
42136,NIFTY29DEC2631000CE,NIFTY,29DEC2026,3100000.000000,65,OPTIDX,NFO,5.000000
45446,NIFTY10MAR2623700CE,NIFTY,10MAR2026,2370000.000000,65,OPTIDX,NFO,5.000000
45484,NIFTY10MAR2624250CE,NIFTY,10MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
45459,NIFTY10MAR2623850PE,NIFTY,10MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
45472,NIFTY10MAR2623950PE,NIFTY,10MAR2026,2395000.000000,65,OPTIDX,NFO,5.000000
45475,NIFTY10MAR2624050CE,NIFTY,10MAR2026,2405000.000000,65,OPTIDX,NFO,5.000000
45520,NIFTY10MAR2624750PE,NIFTY,10MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
45496,NIFTY10MAR2624400PE,NIFTY,10MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
45497,NIFTY10MAR2624450CE,NIFTY,10MAR2026,2445000.000000,65,OPTIDX,NFO,5.000000
45510,NIFTY10MAR2624550PE,NIFTY,10MAR2026,2455000.000000,65,OPTIDX,NFO,5.000000
45531,NIFTY10MAR2624850PE,NIFTY,10MAR2026,2485000.000000,65,OPTIDX,NFO,5.000000
45556,NIFTY10MAR2625200PE,NIFTY,10MAR2026,2520000.000000,65,OPTIDX,NFO,5.000000
45585,NIFTY10MAR2625700CE,NIFTY,10MAR2026,2570000.000000,65,OPTIDX,NFO,5.000000
45639,NIFTY10MAR2626050CE,NIFTY,10MAR2026,2605000.000000,65,OPTIDX,NFO,5.000000
45641,NIFTY10MAR2626100CE,NIFTY,10MAR2026,2610000.000000,65,OPTIDX,NFO,5.000000
45645,NIFTY10MAR2626200CE,NIFTY,10MAR2026,2620000.000000,65,OPTIDX,NFO,5.000000
45722,NIFTY10MAR2627150PE,NIFTY,10MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
45727,NIFTY10MAR2627250CE,NIFTY,10MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
45734,NIFTY10MAR2627300PE,NIFTY,10MAR2026,2730000.000000,65,OPTIDX,NFO,5.000000
47190,NIFTY29DEC2633000CE,NIFTY,29DEC2026,3300000.000000,65,OPTIDX,NFO,5.000000
47194,NIFTY28DEC2733000CE,NIFTY,28DEC2027,3300000.000000,65,OPTIDX,NFO,5.000000
47195,NIFTY28DEC2733000PE,NIFTY,28DEC2027,3300000.000000,65,OPTIDX,NFO,5.000000
37805,NIFTY30JUN2623000PE,NIFTY,30JUN2026,2300000.000000,65,OPTIDX,NFO,5.000000
38157,NIFTY30JUN2629000PE,NIFTY,30JUN2026,2900000.000000,65,OPTIDX,NFO,5.000000
45458,NIFTY10MAR2623850CE,NIFTY,10MAR2026,2385000.000000,65,OPTIDX,NFO,5.000000
45467,NIFTY10MAR2623900PE,NIFTY,10MAR2026,2390000.000000,65,OPTIDX,NFO,5.000000
45479,NIFTY10MAR2624150CE,NIFTY,10MAR2026,2415000.000000,65,OPTIDX,NFO,5.000000
45481,NIFTY10MAR2624150PE,NIFTY,10MAR2026,2415000.000000,65,OPTIDX,NFO,5.000000
45487,NIFTY10MAR2624250PE,NIFTY,10MAR2026,2425000.000000,65,OPTIDX,NFO,5.000000
45517,NIFTY10MAR2624700CE,NIFTY,10MAR2026,2470000.000000,65,OPTIDX,NFO,5.000000
45526,NIFTY10MAR2624800PE,NIFTY,10MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
45532,NIFTY10MAR2624900CE,NIFTY,10MAR2026,2490000.000000,65,OPTIDX,NFO,5.000000
45559,NIFTY10MAR2625300CE,NIFTY,10MAR2026,2530000.000000,65,OPTIDX,NFO,5.000000
45560,NIFTY10MAR2625300PE,NIFTY,10MAR2026,2530000.000000,65,OPTIDX,NFO,5.000000
45562,NIFTY10MAR2625350PE,NIFTY,10MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
45615,NIFTY10MAR2625800CE,NIFTY,10MAR2026,2580000.000000,65,OPTIDX,NFO,5.000000
45633,NIFTY10MAR2626000CE,NIFTY,10MAR2026,2600000.000000,65,OPTIDX,NFO,5.000000
45643,NIFTY10MAR2626150CE,NIFTY,10MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
45660,NIFTY10MAR2626300PE,NIFTY,10MAR2026,2630000.000000,65,OPTIDX,NFO,5.000000
45702,NIFTY10MAR2626800PE,NIFTY,10MAR2026,2680000.000000,65,OPTIDX,NFO,5.000000
47193,NIFTY29JUN2733000PE,NIFTY,29JUN2027,3300000.000000,65,OPTIDX,NFO,5.000000
47197,NIFTY27JUN2833000PE,NIFTY,27JUN2028,3300000.000000,65,OPTIDX,NFO,5.000000
50979,NIFTY29DEC2627000PE,NIFTY,29DEC2026,2700000.000000,65,OPTIDX,NFO,5.000000
45445,NIFTY10MAR2623650PE,NIFTY,10MAR2026,2365000.000000,65,OPTIDX,NFO,5.000000
45482,NIFTY10MAR2624200CE,NIFTY,10MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
45493,NIFTY10MAR2624400CE,NIFTY,10MAR2026,2440000.000000,65,OPTIDX,NFO,5.000000
45513,NIFTY10MAR2624600CE,NIFTY,10MAR2026,2460000.000000,65,OPTIDX,NFO,5.000000
45541,NIFTY10MAR2625050CE,NIFTY,10MAR2026,2505000.000000,65,OPTIDX,NFO,5.000000
45547,NIFTY10MAR2625100PE,NIFTY,10MAR2026,2510000.000000,65,OPTIDX,NFO,5.000000
45548,NIFTY10MAR2625150CE,NIFTY,10MAR2026,2515000.000000,65,OPTIDX,NFO,5.000000
45597,NIFTY10MAR2625750CE,NIFTY,10MAR2026,2575000.000000,65,OPTIDX,NFO,5.000000
45640,NIFTY10MAR2626050PE,NIFTY,10MAR2026,2605000.000000,65,OPTIDX,NFO,5.000000
45678,NIFTY10MAR2626550PE,NIFTY,10MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
45698,NIFTY10MAR2626750PE,NIFTY,10MAR2026,2675000.000000,65,OPTIDX,NFO,5.000000
45705,NIFTY10MAR2626900CE,NIFTY,10MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
45706,NIFTY10MAR2626900PE,NIFTY,10MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
45714,NIFTY10MAR2627000PE,NIFTY,10MAR2026,2700000.000000,65,OPTIDX,NFO,5.000000
45717,NIFTY10MAR2627100CE,NIFTY,10MAR2026,2710000.000000,65,OPTIDX,NFO,5.000000
45721,NIFTY10MAR2627150CE,NIFTY,10MAR2026,2715000.000000,65,OPTIDX,NFO,5.000000
45723,NIFTY10MAR2627200CE,NIFTY,10MAR2026,2720000.000000,65,OPTIDX,NFO,5.000000
45742,NIFTY10MAR2627500PE,NIFTY,10MAR2026,2750000.000000,65,OPTIDX,NFO,5.000000
45753,NIFTY10MAR2627650CE,NIFTY,10MAR2026,2765000.000000,65,OPTIDX,NFO,5.000000
47189,NIFTY30JUN2633000PE,NIFTY,30JUN2026,3300000.000000,65,OPTIDX,NFO,5.000000
47192,NIFTY29JUN2733000CE,NIFTY,29JUN2027,3300000.000000,65,OPTIDX,NFO,5.000000
50984,NIFTY29JUN2727000PE,NIFTY,29JUN2027,2700000.000000,65,OPTIDX,NFO,5.000000
50462,NIFTY30JUN2616000PE,NIFTY,30JUN2026,1600000.000000,65,OPTIDX,NFO,5.000000
50546,NIFTY30JUN2628000PE,NIFTY,30JUN2026,2800000.000000,65,OPTIDX,NFO,5.000000
50547,NIFTY29DEC2628000CE,NIFTY,29DEC2026,2800000.000000,65,OPTIDX,NFO,5.000000
50548,NIFTY29DEC2628000PE,NIFTY,29DEC2026,2800000.000000,65,OPTIDX,NFO,5.000000
53624,NIFTY28DEC2724000CE,NIFTY,28DEC2027,2400000.000000,65,OPTIDX,NFO,5.000000
54501,NIFTY30MAR2623100PE,NIFTY,30MAR2026,2310000.000000,65,OPTIDX,NFO,5.000000
54502,NIFTY30MAR2623150CE,NIFTY,30MAR2026,2315000.000000,65,OPTIDX,NFO,5.000000
54505,NIFTY30MAR2623150PE,NIFTY,30MAR2026,2315000.000000,65,OPTIDX,NFO,5.000000
54515,NIFTY30MAR2623400PE,NIFTY,30MAR2026,2340000.000000,65,OPTIDX,NFO,5.000000
54519,NIFTY30MAR2623500PE,NIFTY,30MAR2026,2350000.000000,65,OPTIDX,NFO,5.000000
54530,NIFTY30MAR2623800CE,NIFTY,30MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
54542,NIFTY30MAR2624150CE,NIFTY,30MAR2026,2415000.000000,65,OPTIDX,NFO,5.000000
54545,NIFTY30MAR2624200PE,NIFTY,30MAR2026,2420000.000000,65,OPTIDX,NFO,5.000000
54557,NIFTY30MAR2624500PE,NIFTY,30MAR2026,2450000.000000,65,OPTIDX,NFO,5.000000
54567,NIFTY30MAR2624750PE,NIFTY,30MAR2026,2475000.000000,65,OPTIDX,NFO,5.000000
54568,NIFTY30MAR2624800CE,NIFTY,30MAR2026,2480000.000000,65,OPTIDX,NFO,5.000000
54574,NIFTY30MAR2624950CE,NIFTY,30MAR2026,2495000.000000,65,OPTIDX,NFO,5.000000
54585,NIFTY30MAR2625250PE,NIFTY,30MAR2026,2525000.000000,65,OPTIDX,NFO,5.000000
54594,NIFTY30MAR2625500CE,NIFTY,30MAR2026,2550000.000000,65,OPTIDX,NFO,5.000000
54596,NIFTY30MAR2625550CE,NIFTY,30MAR2026,2555000.000000,65,OPTIDX,NFO,5.000000
54672,NIFTY30MAR2626500CE,NIFTY,30MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
54710,NIFTY02MAR2623100CE,NIFTY,02MAR2026,2310000.000000,65,OPTIDX,NFO,5.000000
54726,NIFTY30MAR2626900CE,NIFTY,30MAR2026,2690000.000000,65,OPTIDX,NFO,5.000000
54739,NIFTY30MAR2627250PE,NIFTY,30MAR2026,2725000.000000,65,OPTIDX,NFO,5.000000
54742,NIFTY30MAR2627350CE,NIFTY,30MAR2026,2735000.000000,65,OPTIDX,NFO,5.000000
54752,NIFTY30MAR2627600CE,NIFTY,30MAR2026,2760000.000000,65,OPTIDX,NFO,5.000000
54754,NIFTY02MAR2623150CE,NIFTY,02MAR2026,2315000.000000,65,OPTIDX,NFO,5.000000
54756,NIFTY02MAR2623200CE,NIFTY,02MAR2026,2320000.000000,65,OPTIDX,NFO,5.000000
54758,NIFTY02MAR2623250CE,NIFTY,02MAR2026,2325000.000000,65,OPTIDX,NFO,5.000000
54760,NIFTY02MAR2623300CE,NIFTY,02MAR2026,2330000.000000,65,OPTIDX,NFO,5.000000
54766,NIFTY02MAR2623450CE,NIFTY,02MAR2026,2345000.000000,65,OPTIDX,NFO,5.000000
54787,NIFTY02MAR2623800CE,NIFTY,02MAR2026,2380000.000000,65,OPTIDX,NFO,5.000000
54791,NIFTY02MAR2623900CE,NIFTY,02MAR2026,2390000.000000,65,OPTIDX,NFO,5.000000
54795,NIFTY02MAR2624000CE,NIFTY,02MAR2026,2400000.000000,65,OPTIDX,NFO,5.000000
54799,NIFTY02MAR2624100CE,NIFTY,02MAR2026,2410000.000000,65,OPTIDX,NFO,5.000000
54842,NIFTY30MAR2628100CE,NIFTY,30MAR2026,2810000.000000,65,OPTIDX,NFO,5.000000
54890,NIFTY02MAR2625050PE,NIFTY,02MAR2026,2505000.000000,65,OPTIDX,NFO,5.000000
54893,NIFTY02MAR2625150CE,NIFTY,02MAR2026,2515000.000000,65,OPTIDX,NFO,5.000000
54909,NIFTY02MAR2625350CE,NIFTY,02MAR2026,2535000.000000,65,OPTIDX,NFO,5.000000
54913,NIFTY02MAR2625450CE,NIFTY,02MAR2026,2545000.000000,65,OPTIDX,NFO,5.000000
54966,NIFTY02MAR2625550PE,NIFTY,02MAR2026,2555000.000000,65,OPTIDX,NFO,5.000000
54970,NIFTY02MAR2625650PE,NIFTY,02MAR2026,2565000.000000,65,OPTIDX,NFO,5.000000
55185,NIFTY30JUN2622500CE,NIFTY,30JUN2026,2250000.000000,65,OPTIDX,NFO,5.000000
55221,NIFTY30JUN2631500PE,NIFTY,30JUN2026,3150000.000000,65,OPTIDX,NFO,5.000000
55284,NIFTY29SEP2622500CE,NIFTY,29SEP2026,2250000.000000,65,OPTIDX,NFO,5.000000
55222,NIFTY02MAR2626150PE,NIFTY,02MAR2026,2615000.000000,65,OPTIDX,NFO,5.000000
55264,NIFTY02MAR2626500PE,NIFTY,02MAR2026,2650000.000000,65,OPTIDX,NFO,5.000000
55265,NIFTY02MAR2626550CE,NIFTY,02MAR2026,2655000.000000,65,OPTIDX,NFO,5.000000
55287,NIFTY29SEP2625500PE,NIFTY,29SEP2026,2550000.000000,65,OPTIDX,NFO,5.000000
55336,NIFTY29DEC2634500CE,NIFTY,29DEC2026,3450000.000000,65,OPTIDX,NFO,5.000000
55384,NIFTY29JUN2734500CE,NIFTY,29JUN2027,3450000.000000,65,OPTIDX,NFO,5.000000
55385,NIFTY29JUN2734500PE,NIFTY,29JUN2027,3450000.000000,65,OPTIDX,NFO,5.000000
55430,NIFTY28DEC2731500CE,NIFTY,28DEC2027,3150000.000000,65,OPTIDX,NFO,5.000000
55471,NIFTY27JUN2819500PE,NIFTY,27JUN2028,1950000.000000,65,OPTIDX,NFO,5.000000
55519,NIFTY26DEC2819500PE,NIFTY,26DEC2028,1950000.000000,65,OPTIDX,NFO,5.000000
55523,NIFTY26DEC2825500PE,NIFTY,26DEC2028,2550000.000000,65,OPTIDX,NFO,5.000000
55524,NIFTY26DEC2828500CE,NIFTY,26DEC2028,2850000.000000,65,OPTIDX,NFO,5.000000
55602,NIFTY24DEC2922500CE,NIFTY,24DEC2029,2250000.000000,65,OPTIDX,NFO,5.000000
55643,NIFTY25JUN3019500PE,NIFTY,25JUN2030,1950000.000000,65,OPTIDX,NFO,5.000000
55651,NIFTY25JUN3031500PE,NIFTY,25JUN2030,3150000.000000,65,OPTIDX,NFO,5.000000
55700,NIFTY31DEC3019500CE,NIFTY,31DEC2030,1950000.000000,65,OPTIDX,NFO,5.000000
55704,NIFTY31DEC3022500CE,NIFTY,31DEC2030,2250000.000000,65,OPTIDX,NFO,5.000000
